set,tier,name,traits,apiName,desc
9,2-Gold,Money Laundering,,TFT9_Augment_MoneyLaundering,You earn no interest but at the start of every player combat round gain 1 gold per 2 units on your bench.
9,2-Gold,Money Money!,,TFT9_Augment_Commander_Money2,"Gain [gold] gold. In 3 turns, gain [gold] gold again."
9,2-Gold,Not Today,,TFT9_Augment_NotToday,Gain an Edge of Night. Champions holding this item gain 35% Attack Speed.
9,2-Gold,Patient Study,,TFT9_Augment_LearningFromExperience2,"After player combat, gain 2 XP if you won or 3 XP if you lost."
9,2-Gold,Patient Study,,TFT9_Augment_Legend_LearningFromExperience2,"After player combat, gain 2 XP if you won or 3 XP if you lost."
9,2-Gold,Pumping Up II,,TFT9_Augment_PumpingUp2HR,"Your team gains 5% Attack Speed. After each round, they gain 2% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp2Rounds]%)"
9,2-Gold,Pumping Up II,,TFT9_Augment_PumpingUp2,"Your team gains 10% Attack Speed. After each round, they gain 1% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp2Rounds]%)"
9,2-Gold,Pumping Up II,,TFT9_Augment_Legend_PumpingUp2,"Your team gains 10% Attack Speed. After each round, they gain 1% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp2Rounds]%)"
9,2-Gold,Rolling For Days II,,TFT9_Augment_Commander_RollingForDays2,Gain 15 free Shop rerolls.
9,2-Gold,Scrappy Inventions,,TFT9_Augment_ImpromptuInventions,Combat start: Up to 5 equipped components turn into completed items for the rest of combat. Gain a component at the start of the next 2 stages.
9,2-Gold,Shoplifting,,TFT9_Augment_Shoplifting,"At the start of each turn, gain the highest Tier champion in your shop for free."
9,2-Gold,Sleight of Hand,,TFT9_Augment_Sleightofhand,Gain a Thief's Gloves. Champions holding this item gain 100 Health and 20% Attack Speed.
9,2-Gold,Social Distancing II,,TFT9_Augment_SocialDistancing2,Combat start: Allies with no adjacent teammates gain 16% Attack Damage and 16 Ability Power.
9,2-Gold,Spoils of War II,,TFT9_Augment_DravenSpoilsOfWar2,Enemies have a 30.0% chance to drop loot when killed.
9,2-Gold,Spoils of War II,,TFT9_Augment_Legend_DravenSpoilsOfWar2,Enemies have a 30.0% chance to drop loot when killed.
9,2-Gold,Stars Are Born,,TFT9_Augment_StarsAreBorn,The first 1-cost and 2-cost champions you buy are instantly upgraded to 2-star. Gain 7 gold.
9,2-Gold,Stars Are Born,,TFT9_Augment_Legend_StarsAreBorn,The first 1-cost and 2-cost champions you buy are instantly upgraded to 2-star. Gain 7 gold.
9,2-Gold,Stationary Support II,,TFT9_Augment_StationarySupport2,Gain 1 Training Dummy with 1 permanently attached Support item(s).
9,2-Gold,Support Cache,,TFT9_Augment_SupportCache,Choose 1 of 4 Support items.
9,2-Gold,Teaming Up II,,TFT9_Augment_Commander_TeamingUp2,Gain 1 random Support item and 2 random 4-cost champions.
9,2-Gold,Three's a Crowd,,TFT9_Augment_ThreesACrowd,Your team gains 75 Health for each unique 3-cost champion on your board.
9,2-Gold,Tiny Power II,,TFT9_Augment_Commander_TinyPower2,"Your team gains [ap]% Attack Damage, Ability Power, and Attack Speed."
9,2-Gold,Tons of Stats!,,TFT9_Augment_TonsOfStats,"Your team gains 44 Health, 4% Attack Damage, 4% Ability Power, 4 Armor, 4 Magic Resist, 4% Attack Speed, and 4 Mana."
9,2-Gold,Training Reward II,,TFT9_Augment_TopDeckPlus,Gain 12 gold and a Lesser Champion Duplicator.
9,2-Gold,Transfusion II,,TFT9_Augment_TransfusionPlus,"Your units gain 40 Health, plus 3 Health per missing Tactician Health."
9,2-Gold,Transfusion II,,TFT9_Augment_Legend_TransfusionPlus,"Your units gain 40 Health, plus 3 Health per missing Tactician Health."
9,2-Gold,Two Healthy,,TFT9_Augment_TwoHealthy,Your team gains 80 Health for each unique 2-cost champion on your board.
9,2-Gold,Unburdened II,,TFT9_Augment_AirspeedVelocity2,Your units without items equipped gain 55.0% Attack Speed.
9,2-Gold,Unified Resistance II,,TFT9_Augment_Formation2,"If you have 3 or more champions in the same row at the start of combat, they all gain [armor] Armor and Magic Resist."
9,2-Gold,Well-Earned Comforts II,,TFT9_Augment_Commander_WellEarnedComforts2,Your units gain 111 Health for each item equipped.
9,2-Gold,What Doesn't Kill You,,TFT9_Augment_WhatDoesntKillYou,Gain 2 gold after losing a player combat. Gain a random component after every 4 losses. Losses until next component: [TFTUnitProperty.item:TFT9_Augment_WhatDoesntKillYou_Counter]
9,2-Gold,You Have My Bow,,TFT9_Augment_YouHaveMyBow,Gain a Recurve Bow. Your team gains 12% Attack Speed.
9,2-Gold,You Have My Sword,,TFT9_Augment_YouHaveMySword,Gain a B.F. Sword. Your units gain 15% Attack Damage.
9,3-Prismatic,Balanced Budget III,,TFT9_Augment_BalancedBudget3,"At the start of the next 4 rounds, gain [gold] gold."
9,3-Prismatic,Battle Ready III,,TFT9_Augment_BattleReadyIII,Your team deals 8% more damage and takes 8% less damage.
9,3-Prismatic,Blinding Speed,,TFT9_Augment_BlindingSpeed,"Gain a Giant Slayer, Guinsoo's Rageblade, a Recurve Bow and a Magnetic Remover. Useful for Attack Carries!"
9,3-Prismatic,Blood Price III,,TFT9_Augment_BloodPrice3,Your team gains 5% Attack Speed for each 10 missing player health.
9,3-Prismatic,Buried Treasures,,TFT9_Augment_BuildingACollectionPlusPlus,Gain a random item component now and at the start of the next 5 rounds.
9,3-Prismatic,Buried Treasures,,TFT9_Augment_Legend_BuildingACollectionPlusPlus,Gain a random item component now and at the start of the next 4 rounds.
9,3-Prismatic,Buried Treasures+,,TFT9_Augment_BuildingACollectionPlusPlus32,"Gain 2 random item components now, then 1 more at the start of the next [RoundsOfBonusItems] rounds."
9,3-Prismatic,Caretaker's Chosen,,TFT9_Augment_BardPlaybook3,"As you level, gain more powerful items. Level 4: Component anvil Level 6: Completed item anvil Level 8: Choose 1 of 5 Radiant items"
9,3-Prismatic,Caretaker's Chosen,,TFT9_Augment_Legend_BardPlaybook3,"As you level, gain more powerful items. Level 4: Component anvil Level 6: Completed item anvil Level 7: Choose 1 of 5 Radiant items"
9,3-Prismatic,Cybernetic Bulk III,,TFT9_Augment_CyberneticBulk3,Your champions holding an item gain [health] Health.
9,3-Prismatic,Cybernetic Leech III,,TFT9_Augment_CyberneticLeech3,Champions holding an item gain [health] Health and [omnivamp]% Omnivamp.
9,3-Prismatic,Endless Hordes,,TFT9_Augment_OneHundredDuckSizedHorses,"Gain +3 maximum team size, but your units can only hold 1 item and their total health is reduced by 11%. Gain 8 gold."
9,3-Prismatic,Endless Hordes +,,TFT9_Augment_OneHundredDuckSizedHorsesPlus,"Gain +3 maximum team size, but your units can only hold 1 item and their total health is reduced by 11%. Gain 18 gold."
9,3-Prismatic,Final Reserves,,TFT9_Augment_FinalReserves,"The first time you would be eliminated, you instead remain alive. After this happens, gain [xp] XP and set your gold to [gold]. Excess gold is converted to XP."
9,3-Prismatic,Giant Grab Bag,,TFT9_Augment_GiantGrabBag,"Gain 3 random components, 4 gold, and a Lesser Champion Duplicator."
9,3-Prismatic,Gotta Go Fast!!! III,,TFT9_Augment_GottaGoFastIII,Your team creates 30% more Mana and moves 100% faster.
9,3-Prismatic,Harmacist III,,TFT9_Augment_Harmacist3,Your team has 25% Omnivamp and converts 30% of excess healing to true damage on their next attack. (Omnivamp: healing for a percent of damage dealt)
9,3-Prismatic,Infernal Contract,,TFT9_Augment_InfernalContract,Your max level is 7. Gain [augmentgold] gold.
9,3-Prismatic,It Pays to Learn III,,TFT9_Augment_ItPaysToLearnIII,Gain 24 XP and 16 gold.
9,3-Prismatic,Jeweled Lotus II,,TFT9_Augment_GreaterJeweledLotus,"Your team gains 25% Critical Strike Chance, 10% Critical Strike Damage, and Precision . {{TFT_Keyword_Precision}}"
9,3-Prismatic,Jeweled Lotus II,,TFT9_Augment_Legend_GreaterJeweledLotus,"Your team gains 25% Critical Strike Chance, 10% Critical Strike Damage, and Precision . {{TFT_Keyword_Precision}}"
9,3-Prismatic,Knowledge Download III,,TFT9_Augment_Commander_Experience3,Gain 36 XP.
9,3-Prismatic,Large Forge,,TFT9_Augment_Commander_LargeForge,Gain an Artifact anvil and a component item anvil.
9,3-Prismatic,Masterful Job,,TFT9_Augment_Commander_LargeForgePlus,Gain an Artifact anvil and a completed item anvil.
9,3-Prismatic,Money Money Money!,,TFT9_Augment_Commander_Money3,"Gain [gold] gold. In 3 turns, gain [gold] gold again."
9,3-Prismatic,Overwhelming Force,,TFT9_Augment_OverwhelmingForce,"Gain a Deathblade, an Infinity Edge, a BF Sword, and a Magnetic Remover. Useful for Attack Carries or Attack Fighters!"
9,3-Prismatic,Phreaky Friday,,TFT9_Augment_PhreakyFridayHR,"Gain an Infinity Force. After 3 player combats, gain another. Infinity Force: Artifact that offers tons of offensive and defensive stats"
9,3-Prismatic,Phreaky Friday,,TFT9_Augment_PhreakyFriday,"Gain an Infinity Force. After 5 player combats, gain another. Infinity Force: Artifact that offers tons of offensive and defensive stats"
9,3-Prismatic,Phreaky Friday +,,TFT9_Augment_PhreakyFridayPlusHR,"Gain an Infinity Force. After 2 player combats, gain another. Infinity Force: Artifact that offers tons of offensive and defensive stats"
9,3-Prismatic,Phreaky Friday +,,TFT9_Augment_PhreakyFridayPlus,"Gain an Infinity Force. After 3 player combats, gain another. Infinity Force: Artifact that offers tons of offensive and defensive stats"
9,3-Prismatic,Pumping Up III,,TFT9_Augment_PumpingUp3HR,"Your team gains 12% Attack Speed. After each round, they gain 4% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp3Rounds]%)"
9,3-Prismatic,Pumping Up III,,TFT9_Augment_PumpingUp3,"Your team gains 16% Attack Speed. After each round, they gain 2% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp3Rounds]%)"
9,3-Prismatic,Pumping Up III,,TFT9_Augment_Legend_PumpingUp3,"Your team gains 16% Attack Speed. After each round, they gain 2% more. (Current Attack Speed: [TFTUnitProperty.item:TFT9_PumpingUp3Rounds]%)"
9,3-Prismatic,Radiant Rascal,,TFT9_Augment_RollTheDice,Gain a Rascal's Gloves item. This equips 2 random Radiant items every round. Radiant items are very powerful versions of completed items.
9,3-Prismatic,Rolling For Days III,,TFT9_Augment_Commander_RollingForDays3,Gain 25 free Shop rerolls.
9,3-Prismatic,Shopping Spree,,TFT9_Augment_HighEndSector,"When you level up, gain a number of free shop refreshes equal to your level+1. Gain 2 gold."
9,3-Prismatic,Shopping Spree,,TFT9_Augment_Legend_HighEndSector,"When you level up, gain a number of free shop refreshes equal to your level+1. Gain 2 gold."
9,3-Prismatic,Social Distancing III,,TFT9_Augment_SocialDistancing3,Combat start: Allies with no adjacent teammates gain 25% Attack Damage and 25 Ability Power.
9,3-Prismatic,Spectral Supplies,,TFT9_Augment_GiftsFromAbove,Combat start: Distribute [numitems] temporary items to the champions with the fewest items.
9,3-Prismatic,Spoils of War III,,TFT9_Augment_DravenSpoilsOfWar3,Enemies have a 40% chance to drop loot when killed.
9,3-Prismatic,Spoils of War III,,TFT9_Augment_Legend_DravenSpoilsOfWar3,Enemies have a 40% chance to drop loot when killed.
9,3-Prismatic,Starter Kit,,TFT9_Augment_StarterKit,"Gain a 4-cost champion, a 2-star 1-cost champion that shares a trait with them, and 8 gold. At the start of the next 2 stages, gain that 4-cost champion again."
9,3-Prismatic,Starter Kit,,TFT9_Augment_Legend_StarterKit,"Gain a 4-cost champion, a 2-star 1-cost champion that shares a trait with them, and 8 gold. At the start of the next 2 stages, gain that 4-cost champion again."
9,3-Prismatic,Stationary Support III,,TFT9_Augment_StationarySupport3,Gain 1 Training Dummy with 2 permanently attached Support item(s).
9,3-Prismatic,Tactician's Tools,,TFT9_Augment_TacticiansTools,Gain 2 Spatulas and 1 component anvil.
9,3-Prismatic,Teaming Up III,,TFT9_Augment_Commander_TeamingUp3,"Gain 1 Support Anvil, 1 random component, and 2 random Tier 4 champions."
9,3-Prismatic,Tiny Power III,,TFT9_Augment_Commander_TinyPower3,"Your team gains [ap]% Attack Damage, Ability Power, and Attack Speed."
9,3-Prismatic,Training Reward III,,TFT9_Augment_TopDeckPlusPlus,Gain 24 gold and a Champion Duplicator.
9,3-Prismatic,Transfusion III,,TFT9_Augment_TransfusionPlusPlus,"Your units gain 50 Health, plus 5 Health per missing Tactician Health."
9,3-Prismatic,Transfusion III,,TFT9_Augment_Legend_TransfusionPlusPlus,"Your units gain 50 Health, plus 5 Health per missing Tactician Health."
9,3-Prismatic,Urf's Grab Bag,,TFT9_Augment_FinalGrabBagPlusPlus,"Gain 2 random components, a Champion Duplicator, and a Spatula."
9,3-Prismatic,Wandering Trainer II,,TFT9_Augment_WanderingTrainer,Gain a Training Dummy with 3 permanently attached Emblems. Gain 8 gold.
9,3-Prismatic,Well-Earned Comforts III,,TFT9_Augment_Commander_WellEarnedComforts3,Your units gain 120 Health and 5% Attack Speed for each item equipped.
9,3-Prismatic,Wellness Trust,,TFT9_Augment_MoneyHealsAllWounds,"Round start: Gain 3 gold. If you have at least 40 gold, heal 2 player health."
9,3-Prismatic,What the Forge,,TFT9_Augment_WhatTheForge,Completed items you own (except Tactician's Items and Emblems) are transformed into random Artifacts. Champions gain 60 Health per equipped Artifact. Gain 1 Artifact Anvil.
9,?,Action Surge,,TFT9_Augment_ActionSurge,"After 6 seconds of combat, your team gains 50% Attack Speed for 6 seconds."
9,?,Action Surge II,,TFT9_Augment_ActionSurge2,"After 6 seconds of combat, your team gains 80.0% Attack Speed for 6 seconds."
9,?,Action Surge III,,TFT9_Augment_ActionSurge3,"After 6 seconds of combat, your team gains 130.0% Attack Speed for 6 seconds."
9,?,All Natural III,,TFT9_Augment_AllNatural3,Champions that aren't holding items gain [health] Health and heal for 9% of their max Health each second.
9,?,Amplify I,,TFT9_Augment_Commander_Amplify1,Your team gains 10% Critical Strike Damage.
9,?,Amplify II,,TFT9_Augment_Commander_Amplify2,Your team gains 20% Critical Strike Damage.
9,?,Amplify III,,TFT9_Augment_Commander_Amplify3,Your team gains 30% Critical Strike Damage.
9,?,Ascension,,TFT9_Augment_Commander_Ascension,"After 12 seconds of combat, your team gains 35% Damage Amp."
9,?,Berserkers I,,TFT9_Augment_BerserkI,Your units gain 0.5% Attack Speed per 0% missing health.
9,?,Berserkers II,,TFT9_Augment_BerserkII,Your units gain 0% Attack Speed per 0% missing health.
9,?,Berserkers III,,TFT9_Augment_BerserkIII,Your units gain 1.5% Attack Speed per 0% missing health.
9,?,Broken Trade Sector,,TFT9_Augment_BrokenTradeSector,"Gain a free Shop reroll now, and every 2 player combats."
9,?,Chemtech Overdrive,,TFT9_Augment_ChemtechOverdrive,"Open [NumHexes] portals to Zaun on random hexes in the second row. Any unit that starts combat in a portal gains 500 Health and 40% Attack Speed, and drops 1 gold on death."
9,?,Coinpurse I,,TFT9_Augment_Commander_Coinpurse1,Gain 10 gold.
9,?,Coinpurse I +,,TFT9_Augment_Commander_Coinpurse1plus,Gain 20 gold.
9,?,Coinpurse II,,TFT9_Augment_Commander_Coinpurse2,Gain 15 gold.
9,?,Coinpurse II +,,TFT9_Augment_Commander_Coinpurse2plus,Gain 20 gold.
9,?,Coinpurse III,,TFT9_Augment_Commander_Coinpurse3,Gain 20 gold.
9,?,Coinpurse III +,,TFT9_Augment_Commander_Coinpurse3plus,Gain 30 gold.
9,?,Conditioning I,,TFT9_Augment_Conditioning1,Your team permanently gains [healthperstack] max Health every 5 seconds in combat. Combat start: Your team gains 50 bonus max Health.
9,?,Conditioning II,,TFT9_Augment_Conditioning2,Your team permanently gains [healthperstack] max Health every 5 seconds in combat. Combat start: Your team gains 75 bonus max Health.
9,?,Conditioning III,,TFT9_Augment_Conditioning3,Your team permanently gains [healthperstack] max Health every 5 seconds in combat. Combat start: Your team gains 100 bonus max Health.
9,?,Cosmic Wisdom I,,TFT9_Augment_CosmicWisdom,"Buying XP now costs 2 gold. Every time you buy XP this turn, increase the cost by 1 to a max of 4. You can now reach level 10."
9,?,Cosmic Wisdom II,,TFT9_Augment_CosmicWisdom2,"Buying XP now costs 1 gold. Every time you buy XP this turn, increase the cost by 1 to a max of 4. You can now reach level 10."
9,?,Double Equipment,,TFT9_Augment_DoubleEquipment,Gain two copies of a random component.
9,?,Eagle Eye,,TFT9_Augment_EagleEye,"You know who your next opponent will be. Your units gain 40 Armor or 40 Magic Resist, and you can swap between the two during the planning phase."
9,?,Edgy I,,TFT9_Augment_Edgy1,Units that start combat on the edge of your board gain 20% Attack Damage and 20% Attack Speed.
9,?,Edgy II,,TFT9_Augment_Edgy2,Units that start combat on the edge of your board gain 30.0% Attack Damage and 30.0% Attack Speed.
9,?,Edgy III,,TFT9_Augment_Edgy3,Units that start combat on the edge of your board gain 40% Attack Damage and 40% Attack Speed.
9,?,Execute,,TFT9_Augment_Execute,"If a champion's target is below [hppercent]% Health, they deal [damageamp]% more damage."
9,?,Executioner I,,TFT9_Augment_Executioner,Your team executes enemies below [Healththreshold]% Health on hit. Executions have a 10% chance to drop 1 gold.
9,?,Executioner II,,TFT9_Augment_ExecutionerPlus,Your team executes enemies below [Healththreshold]% Health on hit. Executions have a 20% chance to drop 1 gold.
9,?,Executioner III,,TFT9_Augment_ExecutionerPlusPlus,Your team executes enemies below [Healththreshold]% Health on hit. Executions have a 25% chance to drop 1 gold.
9,?,Final Ascension,,TFT9_Augment_Commander_FinalAscension,"Your team gains [damageamp]% Damage Amp. After [delay] seconds, this increases to 60% Damage Amp."
9,?,Frequent Flier,,TFT9_Augment_JustKeepRollingHR,"After you reroll your Shop 15 times, rerolls only cost 1 gold. (Rerolls this game: [TFTUnitProperty.item:TFT9_JustKeepRollingRolls])"
9,?,Frequent Flier,,TFT9_Augment_JustKeepRolling,"After you reroll your Shop 8 times, rerolls only cost 1 gold. (Rerolls this game: [TFTUnitProperty.item:TFT9_JustKeepRollingRolls])"
9,?,Gadgeteen Spirit,,TFT9_Augment_GadgeteenSpirit,Combat start: Distribute [numitems] temporary items to the champions with the fewest items.
9,?,Get Jinxed!,,TFT9_Augment_GetJinxed,"After 8 seconds of combat, a Super Mega Death Rocket crashes into the largest clump of enemy units, dealing 250-500 depending on the current stage. Enemies hit have their healing reduced by 33% for 15 seconds."
